source_kind	source_ref	line_or_index	sha256	author	disposition	note
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L624	4869168878b1a9fc3bd32f31a3a6e92f8a0b4cbf8d3820f143532faf8fbb4186	/root/a85_propagation	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=120 plaintext=header-stub-only(78ch) ts=2026-07-16T07:52:00.167Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L625	c744923e4f1995cf8d51d24759a9dcd2ba9212e165f5a808537566ea9529dac3	/root/a85_propagation	OPEN	msg_type=FINAL_ANSWER recipient=/root plaintext_chars=88 NO_PATH_REFERENCE ts=2026-07-16T07:52:00.168Z skeleton-default: plaintext claim, unadjudicated
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L626	7048e43af365762255e92a754e79469e85a868476d7f5692336a1c64de853f83	/root/a85_collector_contract	OPEN	msg_type=FINAL_ANSWER recipient=/root plaintext_chars=377 NO_PATH_REFERENCE ts=2026-07-16T07:53:18.632Z skeleton-default: plaintext claim, unadjudicated
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L627	44a8a50cc7ee5df2e7738f84501df922f1289e29431b583118dd258c1a3e2a6d	/root/a85_collector_contract	OPEN	msg_type=FINAL_ANSWER recipient=/root plaintext_chars=857 NO_PATH_REFERENCE ts=2026-07-16T07:58:53.275Z skeleton-default: plaintext claim, unadjudicated
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L628	284828935069470234b1005c2cd17d0d9d1aeb881ee8645ad9a0c819964befc7	/root/a85_propagation	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=1956 plaintext=header-stub-only(78ch) ts=2026-07-16T08:00:29.001Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L629	3e3184bc724b77a4e8b77a850b41237b3b3a6db02bf93ff1a1f8d06d40d22e82	/root/a85_propagation	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=1828 plaintext=header-stub-only(78ch) ts=2026-07-16T08:01:13.418Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L630	2993bad6d7ba6d4541b4aa74a783c98648e8e300954959bdf78557e2510e0c0c	/root/a85_propagation	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=932 plaintext=header-stub-only(78ch) ts=2026-07-16T08:02:54.943Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L631	d9598f9bc767fee77f99454dcf34e2c85ecbd01ac03553df23f5b1c04b0f6ee7	/root/a85_propagation	OPEN	msg_type=FINAL_ANSWER recipient=/root plaintext_chars=1638 MATERIALIZED_ON_DISK=docs/tranches/V/coordination/CONSTELLATION.md ts=2026-07-16T08:02:54.943Z skeleton-default: plaintext claim, unadjudicated
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L632	a675251115be1acba655249fcc3d87f9cb86f09b7a26dd14825cbb81bd3ac27b	/root/a85_collector_contract	OPEN	msg_type=FINAL_ANSWER recipient=/root plaintext_chars=374 NO_PATH_REFERENCE ts=2026-07-16T08:04:36.721Z skeleton-default: plaintext claim, unadjudicated
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L633	684251edc352c5929104420fd26783a082718562953d0b7eabff5d84030ff1d3	/root/a85_propagation	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=3236 plaintext=header-stub-only(78ch) ts=2026-07-16T08:07:31.494Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L634	cfa716cfc3863ca7f1c52b9a96088b2bd8a2ec8fc763887712e761a6fb2c7d0b	/root/a85_propagation	OPEN	msg_type=FINAL_ANSWER recipient=/root plaintext_chars=1811 NO_PATH_REFERENCE ts=2026-07-16T08:07:50.112Z skeleton-default: plaintext claim, unadjudicated
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L635	0a2473ee7c090a89b8fa60f7219619c9fe4918029d69e420d9a0811b6345a7d3	/root/semver_core_contracts	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=1592 plaintext=header-stub-only(84ch) ts=2026-07-16T08:10:04.966Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L636	8251ad15c6cf3666dd5e8d2959f6af4e591d1dad3d7a266ac932644518dbc8a2	/root/semver_core_contracts	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=716 plaintext=header-stub-only(84ch) ts=2026-07-16T08:11:22.070Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L637	1f64f3cb5db89445980516e0654facec375ad5ff98e5e13197b410c94a9d8197	/root/semver_core_contracts	OPEN	msg_type=FINAL_ANSWER recipient=/root plaintext_chars=1549 NO_PATH_REFERENCE ts=2026-07-16T08:12:03.205Z skeleton-default: plaintext claim, unadjudicated
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L638	1196d9d16d13b787abb1b924ff7e37c33aa217844760dc137a2d1ce8c355c862	/root/w17_remaining_audit	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=1676 plaintext=header-stub-only(82ch) ts=2026-07-16T09:25:12.375Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L639	6a97157ad4ca73c814fdc39950598e2a71f10924e48d7b43c90d28f4040cab2c	/root/glass7_status_audit	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=4068 plaintext=header-stub-only(82ch) ts=2026-07-16T09:27:52.378Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L640	d60f94206b6c6058f265b16dcfdafdd3488afbfd4fef4b71557102251c42b2b3	/root/w17_remaining_audit	OPEN	msg_type=FINAL_ANSWER recipient=/root plaintext_chars=5597 MATERIALIZED_ON_DISK=docs/tranches/V/coordination/CONSTELLATION.md +3 unresolved=4 ts=2026-07-16T09:27:52.378Z skeleton-default: plaintext claim, unadjudicated
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L641	df0fc0df2b6d9d21c2689186d584b798f196d92468442a864b36d6d4b2f072e5	/root/glass7_status_audit	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=2040 plaintext=header-stub-only(82ch) ts=2026-07-16T09:27:52.378Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L642	97946116b0eebac7b6255d95e581df581be169c98344a3c6498712144eef1af0	/root/glass7_status_audit	OPEN	msg_type=FINAL_ANSWER recipient=/root plaintext_chars=2410 MATERIALIZED_ON_DISK=docs/tranches/V/CONSUMER-CUT.md +3 unresolved=4 ts=2026-07-16T09:27:52.378Z skeleton-default: plaintext claim, unadjudicated
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L643	240cb6b9b50716a679568e5f57ed54e3a8038e40e7f50c0ef12916a3d1554f8d	/root/glass7_artifact_audit	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=2852 plaintext=header-stub-only(84ch) ts=2026-07-16T09:30:11.203Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L644	37a1c727a395def99066058a2752c6a2ff4e181c15b6d881e7d974a38128aeb5	/root/glass7_artifact_audit	OPEN	msg_type=FINAL_ANSWER recipient=/root plaintext_chars=696 NO_PATH_REFERENCE ts=2026-07-16T09:30:11.203Z skeleton-default: plaintext claim, unadjudicated
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L645	4eaea53fe76754cbcf8fb04b32f9034866c2968d632749ec12f097e54c68174c	/root/va88_status_audit	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=2552 plaintext=header-stub-only(80ch) ts=2026-07-16T09:39:44.942Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L646	89e6d6934b329d0698ec2c8f6388227856b40596502d05ed13ed707929d23a24	/root/va88_status_audit	OPEN	msg_type=FINAL_ANSWER recipient=/root plaintext_chars=756 NO_PATH_REFERENCE ts=2026-07-16T09:39:51.708Z skeleton-default: plaintext claim, unadjudicated
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L647	67aa94390fce855bf58fe5bea1c4a5f7263d666715e90a6711834d5c3a81535d	/root/va88_manifest_audit	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=2188 plaintext=header-stub-only(82ch) ts=2026-07-16T09:40:53.901Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L648	8059f1f1d551b55dced5722178af4e8d8cac25c420e0f3b191772f6592f36d9b	/root/va88_manifest_audit	OPEN	msg_type=FINAL_ANSWER recipient=/root plaintext_chars=919 NO_PATH_REFERENCE ts=2026-07-16T09:40:58.916Z skeleton-default: plaintext claim, unadjudicated
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L649	3eb675e162779b39c67d6c5140b1fded8981e4609a1a0f3cd388a95a2d3c7b34	/root/va88_architecture_audit	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=2360 plaintext=header-stub-only(86ch) ts=2026-07-16T09:42:58.817Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L650	5353a43c2e8d1aa3391377dde2b5df178139f6c86f37e6e67b8b4b400822110e	/root/va88_architecture_audit	OPEN	msg_type=FINAL_ANSWER recipient=/root plaintext_chars=1450 COUNTERPART_MISSING=refs=2 missing=docs/tranches/V/ADDENDA.md,docs/tranches/V/waves/W33.md ts=2026-07-16T09:43:13.747Z skeleton-default: plaintext claim, unadjudicated
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L651	aa5a0f2a2cb266d868d05e80a1b3566e0d397e42d291247c16586dffed10bd32	/root/va90_docs_audit	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=3468 plaintext=header-stub-only(78ch) ts=2026-07-16T10:00:56.767Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L652	c4fb321b370f37d01de4068569299e55472efb8166ba5cf1f466b80cb1e8f4c6	/root/va90_docs_audit	OPEN	msg_type=FINAL_ANSWER recipient=/root plaintext_chars=1312 NO_PATH_REFERENCE ts=2026-07-16T10:01:15.277Z skeleton-default: plaintext claim, unadjudicated
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L653	2d40662239465666036f34f380051eaa014020b4e72e1851d16e6ba594aecd02	/root/va90_source_audit	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=2444 plaintext=header-stub-only(80ch) ts=2026-07-16T10:01:27.042Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L654	37ea50f30e9810c4b45afa62ca1b41479056d314fbc2c992a7b6b6422fb9c81e	/root/va90_source_audit	EXTERNAL	msg_type=FINAL_ANSWER recipient=/root plaintext_chars=1241 MATERIALIZED_ON_DISK=../glass-ui/scripts/verify-export-types.mjs +2 ts=2026-07-16T10:02:16.338Z skeleton-default: plaintext claim, unadjudicated
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L655	a2c210beabc03e79453840f6ec276b073d7f04cff43d53d2ce35eac76c50e381	/root/v97_test_partition_audit	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=972 plaintext=header-stub-only(87ch) ts=2026-07-16T11:04:20.833Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L656	9a44699b58cfefdd1e4c5adb5306382929f000a113bd60c7cb8cbba9d4825d06	/root/v97_test_partition_audit	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=996 plaintext=header-stub-only(87ch) ts=2026-07-16T11:04:52.092Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L657	adc0224ead270b65f1caa82c8f6cce3e1962b0818707df0164fb8ff330832fac	/root/v97_release_audit	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=1100 plaintext=header-stub-only(80ch) ts=2026-07-16T11:05:19.005Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L658	eea73ce4ddcc66ca2bdf123e427a0193f1f016723cbb36228ff8820d2071a8b3	/root/v97_test_partition_audit	OPEN	msg_type=FINAL_ANSWER recipient=/root plaintext_chars=3202 MATERIALIZED_ON_DISK=test/preview-chips.test.ts +7 ts=2026-07-16T11:05:50.625Z skeleton-default: plaintext claim, unadjudicated
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L659	092257d22e5bfc342affb9fa42b4373a3ade0fba9c466a7dfafc8366833d7235	/root/v97_release_audit	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=824 plaintext=header-stub-only(80ch) ts=2026-07-16T11:06:09.759Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L660	dccc6cf1253e7c0636c7c264423d77f20e9cb9a420cb246c8c593ff400b69b58	/root/v97_release_audit	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=844 plaintext=header-stub-only(80ch) ts=2026-07-16T11:07:57.760Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L661	09eb9fdc61c5af5a5a3112b9fc328885a47a472043f1f1769bf9db27500f2670	/root/v97_release_audit	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=868 plaintext=header-stub-only(80ch) ts=2026-07-16T11:07:57.760Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L662	6b0053000eddd2f1db790d7aa9e89542027c28892e127cafbfb28e1bad62dc3c	/root/v97_release_audit	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=1188 plaintext=header-stub-only(80ch) ts=2026-07-16T11:08:17.946Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L663	716f8db1bf931dcb112a42a7077a217f19e9176feacff28a7a5726b6426ff6d3	/root/v97_release_audit	OPEN	msg_type=FINAL_ANSWER recipient=/root plaintext_chars=4022 MATERIALIZED_ON_DISK=README.md +2 ts=2026-07-16T11:09:02.704Z skeleton-default: plaintext claim, unadjudicated
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L664	8ea7f5f007ffb7ac964cb97e3197b61d3b7f34092a5b9aa53f5209c1d69b30a7	/root/v97_package_lock_audit	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=1528 plaintext=header-stub-only(85ch) ts=2026-07-16T11:13:24.070Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L665	864af7c1e6f0483c3a17ebcb4d4c581568b95c180c7a714f86b8a8cb394ea0af	/root/v97_package_lock_audit	OPEN	msg_type=FINAL_ANSWER recipient=/root plaintext_chars=3490 MATERIALIZED_ON_DISK=package.json +3 unresolved=6 ts=2026-07-16T11:15:48.287Z skeleton-default: plaintext claim, unadjudicated
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L666	0a220261e40bc6c081651118bcf2af34a610690ab771bb65703b1406c42b0208	/root/v99_legacy_salvage	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=1420 plaintext=header-stub-only(81ch) ts=2026-07-16T11:25:32.092Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L667	8a4eeab71bd89d1fac385654cae66c3328d82d9e065c31e3989b8bc497d056fb	/root/v99_export_coverage	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=4004 plaintext=header-stub-only(82ch) ts=2026-07-16T11:25:32.092Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L668	fda057394c0497cde6608c3c4a82e3befcd3b98ac157da7b391bfa545258695b	/root/v99_export_coverage	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=932 plaintext=header-stub-only(82ch) ts=2026-07-16T11:26:47.721Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L669	72134b50ccf9dc7f26a24b76a5ba0ad34240e5aec4ce84da554b27af8cc49e1c	/root/v99_release_surface	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=1208 plaintext=header-stub-only(82ch) ts=2026-07-16T11:26:47.722Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L670	51c076c077919ad7d99156e28fc546f2d54ca5044d3bd13a0439a279e623dac8	/root/v99_export_coverage	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=1036 plaintext=header-stub-only(82ch) ts=2026-07-16T11:26:47.722Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L671	fd6637345c8d83dd7a1e9886b28c4347f89c3f459e1c900a754f8fda2a359d8d	/root/v99_legacy_salvage	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=1228 plaintext=header-stub-only(81ch) ts=2026-07-16T11:26:47.722Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L672	2021cc72ffcd381f1cadecb8b2d58f6dcb070b34d600dcd5aaa550f4c26616ed	/root/v99_export_coverage	OPEN	msg_type=FINAL_ANSWER recipient=/root plaintext_chars=3330 NO_PATH_REFERENCE ts=2026-07-16T11:26:58.886Z skeleton-default: plaintext claim, unadjudicated
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L673	37a206ef1bdd524410207c95b6353ee5ff5ff0ef67e241bd50e95fc924412993	/root/v99_legacy_salvage	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=824 plaintext=header-stub-only(81ch) ts=2026-07-16T11:27:17.977Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L674	e21370fd1429ff42d146942c1ebd583f44b0083d0d2251e63484769792ba03da	/root/v99_release_surface	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=1700 plaintext=header-stub-only(82ch) ts=2026-07-16T11:27:57.478Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L675	8bab4ffa2033a35a08c7295d24c30d999fbb23dd38317ca9ec19489d1f3e7c83	/root/v99_legacy_salvage	OPEN	msg_type=FINAL_ANSWER recipient=/root plaintext_chars=4466 NO_PATH_REFERENCE ts=2026-07-16T11:28:20.389Z skeleton-default: plaintext claim, unadjudicated
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L676	2d942d30dd15db18741bfcf9ca249065eabd867f01b828a0aaf8ded7c856ccdb	/root/v99_release_surface	OPEN	msg_type=FINAL_ANSWER recipient=/root plaintext_chars=2423 MATERIALIZED_ON_DISK=.github/workflows/release.yml +2 unresolved=2 ts=2026-07-16T11:29:19.048Z skeleton-default: plaintext claim, unadjudicated
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L677	83b38f514899632083b2120ae5b2bc1169316531af1b6a61fc3964ce42d67c5b	/root/v99_export_coverage	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=2252 plaintext=header-stub-only(82ch) ts=2026-07-16T11:48:38.142Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L678	ead9916f86011737ea8d997090c4fe8b3f79de147d386be38f84e81f8828d70a	/root/v99_release_surface	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=1572 plaintext=header-stub-only(82ch) ts=2026-07-16T11:49:15.494Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L679	906b126663e1335ec299d6d28ff3cbe22dc398e1515a2cce7259ffd3db2140d5	/root/v99_release_surface	OPEN	msg_type=FINAL_ANSWER recipient=/root plaintext_chars=1186 MATERIALIZED_ON_DISK=scripts/ci/verify-packed-surface.mjs +1 ts=2026-07-16T11:49:30.000Z skeleton-default: plaintext claim, unadjudicated
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L680	4d37647c39d42ef95ed1f96a654c7d19ac48549f86a23193e77bbae31cb72cd0	/root/v99_export_coverage	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=1164 plaintext=header-stub-only(82ch) ts=2026-07-16T11:49:43.882Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L681	d31205b08be6314bc880548ba28ac0b858fcba2bf1bc040f7bbaaa2086d5c1fe	/root/v99_export_coverage	OPEN	msg_type=FINAL_ANSWER recipient=/root plaintext_chars=4624 NO_PATH_REFERENCE ts=2026-07-16T11:50:32.905Z skeleton-default: plaintext claim, unadjudicated
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L682	2e8d0743bb67d4d8b065b60f6e30a801203948fd420d79e058b6f13102e2b578	/root/v99_legacy_salvage	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=1400 plaintext=header-stub-only(81ch) ts=2026-07-16T11:51:45.381Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L683	a20ac5c303210def894cae249de642a5320d3c3406a00b158c4f157a854cd25e	/root/v99_legacy_salvage	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=868 plaintext=header-stub-only(81ch) ts=2026-07-16T11:52:13.524Z NOT_INFERRED
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L684	a19ff991dab2a2aa9b3ac243d4169a75a1a9731918549b3e9a5225365fbf7e8f	/root/v99_legacy_salvage	OPEN	msg_type=FINAL_ANSWER recipient=/root plaintext_chars=2104 NO_PATH_REFERENCE ts=2026-07-16T11:54:21.252Z skeleton-default: plaintext claim, unadjudicated
AGENT_ENVELOPE	docs/tranches/V/apotheosis/pi/formation/session-audit/raw-agent-envelopes/value-tranche-v-formation.jsonl	L685	ded6e99abe075d7b648033d00df3829453b787e438726e361b0de4f63a143e86	/root/release_truth_audit	ENCRYPTED_UNMATERIALIZED	msg_type=MESSAGE recipient=/root enc_blocks=1 enc_chars=4152 plaintext=header-stub-only(82ch) ts=2026-07-16T12:33:26.076Z NOT_INFERRED
